1, intrinsics, 0, 0.04, 0.19, 381.357, 872.996
1, intrinsics, 0, 0, 0.19, 343.539, 871.089
2, intrinsics, 0, 0.5, 0.35, 862.958, 722.947
2, intrinsics, 0, 0.54, 0.35, 898.346, 723.63
2, intrinsics, 0, 0.54, 0.39, 897.509, 688.266
2, intrinsics, 0, 0.5, 0.39, 862.38, 687.373
2, intrinsics, 0, 0, 0.3, 354.171, 755.828
2, intrinsics, 0, 0.04, 0.3, 391.739, 757.494
2, intrinsics, 0, 0.04, 0.34, 395.064, 719.773
2, intrinsics, 0, 0, 0.34, 357.856, 717.942
2, intrinsics, 0, 0.05, 0.35, 408.944, 707.765
2, intrinsics, 0, 0.09, 0.35, 446.453, 709.363
2, intrinsics, 0, 0.09, 0.39, 449.663, 672.323
2, intrinsics, 0, 0.05, 0.39, 412.357, 670.451
2, intrinsics, 0, 0.2, 0.35, 560.989, 714.689
2, intrinsics, 0, 0.24, 0.35, 598.437, 716.157
2, intrinsics, 0, 0.24, 0.39, 600.589, 679.451
2, intrinsics, 0, 0.2, 0.39, 563.183, 677.745
2, intrinsics, 0, 0, 0.2, 346.158, 860.005
2, intrinsics, 0, 0.04, 0.2, 384.031, 861.773
2, intrinsics, 0, 0.04, 0.24, 386.645, 823.021
2, intrinsics, 0, 0, 0.24, 348.859, 820.976
2, intrinsics, 0, 0, 0.25, 349.898, 807.413
2, intrinsics, 0, 0.04, 0.25, 387.625, 809.419
2, intrinsics, 0, 0.04, 0.29, 390.603, 770.993
2, intrinsics, 0, 0, 0.29, 353.144, 768.94
2, intrinsics, 0, 0, 0.15, 342.865, 913.068
2, intrinsics, 0, 0.04, 0.15, 380.791, 914.923
2, intrinsics, 0, 0.04, 0.19, 383.193, 875.763
2, intrinsics, 0, 0, 0.19, 345.289, 873.987
2, intrinsics, 0, 0, 0.35, 358.963, 705.198
2, intrinsics, 0, 0.04, 0.35, 396.253, 706.898
2, intrinsics, 0, 0.04, 0.39, 399.847, 669.652
2, intrinsics, 0, 0, 0.39, 362.97, 667.838
3, intrinsics, 0, 0, 0.3, 336.996, 759.045
3, intrinsics, 0, 0.04, 0.3, 374.384, 760.63
3, intrinsics, 0, 0.04, 0.34, 377.437, 723.069
3, intrinsics, 0, 0, 0.34, 340.342, 721.25
3, intrinsics, 0, 0, 0.35, 341.417, 708.602
3, intrinsics, 0, 0.04, 0.35, 378.618, 710.168
3, intrinsics, 0, 0.04, 0.39, 381.985, 673.076
3, intrinsics, 0, 0, 0.39, 345.343, 671.332
3, intrinsics, 0, 0, 0.25, 333.042, 810.6
3, intrinsics, 0, 0.04, 0.25, 370.531, 812.208
3, intrinsics, 0, 0.04, 0.29, 373.352, 773.911
3, intrinsics, 0, 0, 0.29, 335.912, 772.165
3, intrinsics, 0, 0.5, 0.35, 842.866, 722.956
3, intrinsics, 0, 0.54, 0.35, 877.934, 723.518
3, intrinsics, 0, 0.54, 0.39, 877.261, 688.495
3, intrinsics, 0, 0.5, 0.39, 842.312, 687.562
4, intrinsics, 0, 0.1, 0, 383.797, 1058.84
4, intrinsics, 0, 0.14, 0, 423.253, 1058.62
4, intrinsics, 0, 0.14, 0.04, 422.224, 1018.6
4, intrinsics, 0, 0.1, 0.04, 382.794, 1018.64
4, intrinsics, 0, 0.05, 0.1, 329.333, 949.936
4, intrinsics, 0, 0.09, 0.1, 368.237, 950.072
4, intrinsics, 0, 0.09, 0.14, 368.27, 910.174
4, intrinsics, 0, 0.05, 0.14, 329.519, 909.805
4, intrinsics, 0, 0.05, 0.15, 329.608, 896.04
4, intrinsics, 0, 0.09, 0.15, 368.515, 896.134
4, intrinsics, 0, 0.09, 0.19, 369.005, 856.579
4, intrinsics, 0, 0.05, 0.19, 330.519, 856.029
4, intrinsics, 0, 0.15, 0, 437.442, 1058.59
4, intrinsics, 0, 0.19, 0, 477.312, 1057.85
4, intrinsics, 0, 0.19, 0.04, 476.083, 1017.95
4, intrinsics, 0, 0.15, 0.04, 436.491, 1018.39
4, intrinsics, 0, 0, 0.35, 287.076, 685.686
4, intrinsics, 0, 0.04, 0.35, 324.41, 686.185
4, intrinsics, 0, 0.04, 0.39, 326.855, 648.643
4, intrinsics, 0, 0, 0.39, 290.068, 648.053
4, intrinsics, 0, 0.2, 0.2, 487.817, 842.875
4, intrinsics, 0, 0.24, 0.2, 526.158, 842.875
4, intrinsics, 0, 0.24, 0.24, 526.01, 804.277
4, intrinsics, 0, 0.2, 0.24, 487.817, 804.254
4, intrinsics, 0, 0.1, 0.2, 382.79, 842.83
4, intrinsics, 0, 0.14, 0.2, 421.427, 843.066
4, intrinsics, 0, 0.14, 0.24, 421.992, 803.96
4, intrinsics, 0, 0.1, 0.24, 383.607, 803.743
4, intrinsics, 0, 0.15, 0.35, 438.276, 687.87
4, intrinsics, 0, 0.19, 0.35, 476.197, 688.268
4, intrinsics, 0, 0.19, 0.39, 477.271, 651.031
4, intrinsics, 0, 0.15, 0.39, 439.793, 650.756
4, intrinsics, 0, 0.2, 0.3, 488.302, 739.178
4, intrinsics, 0, 0.24, 0.3, 526.083, 739.11
4, intrinsics, 0, 0.24, 0.34, 526.936, 701.823
4, intrinsics, 0, 0.2, 0.34, 488.995, 701.342
4, intrinsics, 0, 0.2, 0.35, 489.309, 688.454
4, intrinsics, 0, 0.24, 0.35, 526.784, 688.813
4, intrinsics, 0, 0.24, 0.39, 527.715, 651.9
4, intrinsics, 0, 0.2, 0.39, 490.285, 651.16
4, intrinsics, 0, 0.35, 0.35, 642.089, 689.097
4, intrinsics, 0, 0.39, 0.35, 679.183, 688.821
4, intrinsics, 0, 0.39, 0.39, 678.844, 652.438
4, intrinsics, 0, 0.35, 0.39, 641.559, 652.583
4, intrinsics, 0, 0.5, 0.35, 791.303, 687.945
4, intrinsics, 0, 0.54, 0.35, 826.874, 687.36
4, intrinsics, 0, 0.54, 0.39, 824.929, 652.141
4, intrinsics, 0, 0.5, 0.39, 789.662, 652.216
4, intrinsics, 0, 0.25, 0.35, 540.206, 688.847
4, intrinsics, 0, 0.29, 0.35, 577.91, 689.127
4, intrinsics, 0, 0.29, 0.39, 578.129, 652.156
4, intrinsics, 0, 0.25, 0.39, 540.62, 651.901
4, intrinsics, 0, 0.05, 0.05, 329.374, 1004.2
4, intrinsics, 0, 0.09, 0.05, 368.576, 1004.4
4, intrinsics, 0, 0.09, 0.09, 368.052, 964.306
4, intrinsics, 0, 0.05, 0.09, 329.307, 964.028
4, intrinsics, 0, 0, 0.3, 283.81, 736.764
4, intrinsics, 0, 0.04, 0.3, 321.613, 737.253
4, intrinsics, 0, 0.04, 0.34, 323.456, 699.035
4, intrinsics, 0, 0, 0.34, 286.433, 698.516
4, intrinsics, 0, 0.5, 0.3, 793.367, 736.316
4, intrinsics, 0, 0.54, 0.3, 829.194, 735.765
4, intrinsics, 0, 0.54, 0.34, 827.33, 699.727
4, intrinsics, 0, 0.5, 0.34, 791.657, 700.301
4, intrinsics, 0, 0.1, 0.3, 385.603, 738.109
4, intrinsics, 0, 0.14, 0.3, 423.477, 738.495
4, intrinsics, 0, 0.14, 0.34, 424.818, 700.699
4, intrinsics, 0, 0.1, 0.34, 387.061, 700.092
4, intrinsics, 0, 0.25, 0.3, 539.821, 739.235
4, intrinsics, 0, 0.29, 0.3, 577.864, 739.224
4, intrinsics, 0, 0.29, 0.34, 577.77, 701.948
4, intrinsics, 0, 0.25, 0.34, 539.94, 701.788
4, intrinsics, 0, 0, 0.25, 281.406, 788.893
4, intrinsics, 0, 0.04, 0.25, 319.153, 789.338
4, intrinsics, 0, 0.04, 0.29, 320.796, 750.525
4, intrinsics, 0, 0, 0.29, 283.086, 749.761
4, intrinsics, 0, 0.1, 0.25, 383.925, 790.116
4, intrinsics, 0, 0.14, 0.25, 422.222, 790.288
4, intrinsics, 0, 0.14, 0.29, 423.176, 751.898
4, intrinsics, 0, 0.1, 0.29, 385.078, 751.492
4, intrinsics, 0, 0.1, 0.05, 382.634, 1004.58
4, intrinsics, 0, 0.14, 0.05, 422.057, 1004.08
4, intrinsics, 0, 0.14, 0.09, 421.467, 964.326
4, intrinsics, 0, 0.1, 0.09, 382.394, 964.269
4, intrinsics, 0, 0, 0.2, 279.111, 841.718
4, intrinsics, 0, 0.04, 0.2, 317.285, 842.163
4, intrinsics, 0, 0.04, 0.24, 318.587, 802.887
4, intrinsics, 0, 0, 0.24, 280.707, 802
6, intrinsics, 0, 0.15, 0.05, 404.657, 970.899
6, intrinsics, 0, 0.19, 0.05, 445.037, 971.448
6, intrinsics, 0, 0.19, 0.09, 444.96, 931.24
6, intrinsics, 0, 0.15, 0.09, 404.929, 930.783
6, intrinsics, 0, 0.3, 0.05, 567.266, 970.628
6, intrinsics, 0, 0.34, 0.05, 606.819, 970.231
6, intrinsics, 0, 0.34, 0.09, 605.983, 931.159
6, intrinsics, 0, 0.3, 0.09, 566.842, 931.513
6, intrinsics, 0, 0, 0.05, 242.902, 967.458
6, intrinsics, 0, 0.04, 0.05, 282.59, 968.447
6, intrinsics, 0, 0.04, 0.09, 283.401, 927.761
6, intrinsics, 0, 0, 0.09, 244.143, 926.697
6, intrinsics, 0, 0.1, 0, 350.608, 1024.84
6, intrinsics, 0, 0.14, 0, 390.93, 1025.64
6, intrinsics, 0, 0.14, 0.04, 390.631, 985.1
6, intrinsics, 0, 0.1, 0.04, 350.465, 984.318
6, intrinsics, 0, 0.25, 0.15, 513.019, 863.879
6, intrinsics, 0, 0.29, 0.15, 552.295, 864.023
6, intrinsics, 0, 0.29, 0.19, 552.34, 825.224
6, intrinsics, 0, 0.25, 0.19, 513.142, 824.656
6, intrinsics, 0, 0.05, 0.15, 298.937, 859.544
6, intrinsics, 0, 0.09, 0.15, 338.652, 860.794
6, intrinsics, 0, 0.09, 0.19, 340.052, 820.529
6, intrinsics, 0, 0.05, 0.19, 300.686, 819.461
6, intrinsics, 0, 0, 0.15, 246.276, 857.787
6, intrinsics, 0, 0.04, 0.15, 285.471, 859.117
6, intrinsics, 0, 0.04, 0.19, 287.158, 818.918
6, intrinsics, 0, 0, 0.19, 248.256, 817.438
6, intrinsics, 0, 0.25, 0.2, 513.505, 810.653
6, intrinsics, 0, 0.29, 0.2, 552.576, 811.236
6, intrinsics, 0, 0.29, 0.24, 552.917, 772.562
6, intrinsics, 0, 0.25, 0.24, 513.95, 771.91
6, intrinsics, 0, 0.2, 0.2, 460.396, 809.964
6, intrinsics, 0, 0.24, 0.2, 499.665, 810.312
6, intrinsics, 0, 0.24, 0.24, 500.231, 771.513
6, intrinsics, 0, 0.2, 0.24, 461.261, 770.715
6, intrinsics, 0, 0.1, 0.2, 354.074, 807.233
6, intrinsics, 0, 0.14, 0.2, 393.436, 808.266
6, intrinsics, 0, 0.14, 0.24, 394.907, 768.75
6, intrinsics, 0, 0.1, 0.24, 355.661, 767.579
6, intrinsics, 0, 0, 0.2, 248.9, 803.803
6, intrinsics, 0, 0.04, 0.2, 287.839, 804.945
6, intrinsics, 0, 0.04, 0.24, 290.044, 765.116
6, intrinsics, 0, 0, 0.24, 251.146, 763.599
6, intrinsics, 0, 0.15, 0.15, 405.709, 862.391
6, intrinsics, 0, 0.19, 0.15, 445.538, 862.918
6, intrinsics, 0, 0.19, 0.19, 446.398, 823.469
6, intrinsics, 0, 0.15, 0.19, 406.663, 822.532
6, intrinsics, 0, 0, 0.25, 252.016, 750.188
6, intrinsics, 0, 0.04, 0.25, 290.867, 751.633
6, intrinsics, 0, 0.04, 0.29, 293.467, 712.258
6, intrinsics, 0, 0, 0.29, 254.968, 710.624
6, intrinsics, 0, 0, 0.35, 260.295, 645.789
6, intrinsics, 0, 0.04, 0.35, 298.601, 647.303
6, intrinsics, 0, 0.04, 0.39, 301.861, 609.159
6, intrinsics, 0, 0, 0.39, 264.218, 607.599
6, intrinsics, 0, 0.15, 0.2, 407.059, 808.537
6, intrinsics, 0, 0.19, 0.2, 446.646, 809.437
6, intrinsics, 0, 0.19, 0.24, 447.658, 770.431
6, intrinsics, 0, 0.15, 0.24, 408.455, 769.082
6, intrinsics, 0, 0, 0.3, 255.899, 697.562
6, intrinsics, 0, 0.04, 0.3, 294.477, 698.982
6, intrinsics, 0, 0.04, 0.34, 297.419, 660.185
6, intrinsics, 0, 0, 0.34, 259.308, 658.678
6, intrinsics, 0, 0.1, 0.15, 352.148, 861.041
6, intrinsics, 0, 0.14, 0.15, 391.911, 862.182
6, intrinsics, 0, 0.14, 0.19, 393.058, 822.203
6, intrinsics, 0, 0.1, 0.19, 353.616, 821.088
6, intrinsics, 0, 0.35, 0.35, 619.897, 658.587
6, intrinsics, 0, 0.39, 0.35, 657.86, 659.306
6, intrinsics, 0, 0.39, 0.39, 658.353, 622.652
6, intrinsics, 0, 0.35, 0.39, 620.843, 621.769
6, intrinsics, 0, 0.2, 0.35, 465.728, 653.761
6, intrinsics, 0, 0.24, 0.35, 503.957, 655.005
6, intrinsics, 0, 0.24, 0.39, 505.839, 617.607
6, intrinsics, 0, 0.2, 0.39, 467.617, 616.148
6, intrinsics, 0, 0.05, 0.05, 296.462, 968.839
6, intrinsics, 0, 0.09, 0.05, 336.662, 969.935
6, intrinsics, 0, 0.09, 0.09, 336.992, 929.367
6, intrinsics, 0, 0.05, 0.09, 297.402, 928.385
6, intrinsics, 0, 0.15, 0, 404.927, 1025.61
6, intrinsics, 0, 0.19, 0, 445.38, 1025.78
6, intrinsics, 0, 0.19, 0.04, 445.069, 985.44
6, intrinsics, 0, 0.15, 0.04, 404.798, 985.105
6, intrinsics, 0, 0.2, 0.05, 458.959, 971.414
6, intrinsics, 0, 0.24, 0.05, 499.106, 971.368
6, intrinsics, 0, 0.24, 0.09, 498.82, 931.705
6, intrinsics, 0, 0.2, 0.09, 459.058, 931.29
6, intrinsics, 0, 0.15, 0.25, 408.888, 755.652
6, intrinsics, 0, 0.19, 0.25, 448.264, 756.585
6, intrinsics, 0, 0.19, 0.29, 449.551, 717.871
6, intrinsics, 0, 0.15, 0.29, 410.527, 716.641
6, intrinsics, 0, 0.5, 0.35, 770.422, 661.593
6, intrinsics, 0, 0.54, 0.35, 806.385, 662.211
6, intrinsics, 0, 0.54, 0.39, 805.72, 626.839
6, intrinsics, 0, 0.5, 0.39, 769.978, 625.729
6, intrinsics, 0, 0.05, 0.3, 307.319, 699.518
6, intrinsics, 0, 0.09, 0.3, 346.219, 700.905
6, intrinsics, 0, 0.09, 0.34, 348.758, 662.419
6, intrinsics, 0, 0.05, 0.34, 310.207, 660.706
6, intrinsics, 0, 0.4, 0.35, 670.896, 659.691
6, intrinsics, 0, 0.44, 0.35, 708.169, 660.388
6, intrinsics, 0, 0.44, 0.39, 708.28, 624.227
6, intrinsics, 0, 0.4, 0.39, 671.272, 623.112
6, intrinsics, 0, 0.25, 0.3, 515.482, 706.356
6, intrinsics, 0, 0.29, 0.3, 554.068, 707.422
6, intrinsics, 0, 0.29, 0.34, 555.314, 669.67
6, intrinsics, 0, 0.25, 0.34, 516.699, 668.611
6, intrinsics, 0, 0.25, 0.35, 517.173, 655.55
6, intrinsics, 0, 0.29, 0.35, 555.552, 656.683
6, intrinsics, 0, 0.29, 0.39, 556.897, 619.495
6, intrinsics, 0, 0.25, 0.39, 518.714, 618.111
6, intrinsics, 0, 0, 0, 242.427, 1022.71
6, intrinsics, 0, 0.04, 0, 282.121, 1023.62
6, intrinsics, 0, 0.04, 0.04, 282.264, 982.779
6, intrinsics, 0, 0, 0.04, 242.692, 981.68
6, intrinsics, 0, 0.15, 0.35, 413.889, 651.908
6, intrinsics, 0, 0.19, 0.35, 452.611, 653.278
6, intrinsics, 0, 0.19, 0.39, 454.842, 615.602
6, intrinsics, 0, 0.15, 0.39, 416.487, 614.12
6, intrinsics, 0, 0.1, 0.05, 350.546, 970.15
6, intrinsics, 0, 0.14, 0.05, 390.657, 970.872
6, intrinsics, 0, 0.14, 0.09, 390.88, 930.612
6, intrinsics, 0, 0.1, 0.09, 351, 929.709
6, intrinsics, 0, 0.05, 0.35, 311.278, 647.951
6, intrinsics, 0, 0.09, 0.35, 349.792, 649.397
6, intrinsics, 0, 0.09, 0.39, 352.67, 611.458
6, intrinsics, 0, 0.05, 0.39, 314.451, 609.734
6, intrinsics, 0, 0.2, 0.3, 463.468, 705.013
6, intrinsics, 0, 0.24, 0.3, 502.212, 705.988
6, intrinsics, 0, 0.24, 0.34, 503.511, 668.18
6, intrinsics, 0, 0.2, 0.34, 465.006, 666.749
6, intrinsics, 0, 0.35, 0.3, 619.139, 708.775
6, intrinsics, 0, 0.39, 0.3, 657.225, 709.222
6, intrinsics, 0, 0.39, 0.34, 657.849, 672.281
6, intrinsics, 0, 0.35, 0.34, 619.835, 671.389
6, intrinsics, 0, 0.5, 0.3, 771.148, 710.272
6, intrinsics, 0, 0.54, 0.3, 807.356, 710.748
6, intrinsics, 0, 0.54, 0.34, 806.754, 674.59
6, intrinsics, 0, 0.5, 0.34, 770.635, 673.996
6, intrinsics, 0, 0.15, 0.3, 411.176, 703.273
6, intrinsics, 0, 0.19, 0.3, 450.234, 704.454
6, intrinsics, 0, 0.19, 0.34, 451.932, 666.384
6, intrinsics, 0, 0.15, 0.34, 413.26, 664.755
6, intrinsics, 0, 0.1, 0.3, 359.227, 701.472
6, intrinsics, 0, 0.14, 0.3, 398.045, 702.697
6, intrinsics, 0, 0.14, 0.34, 400.286, 664.367
6, intrinsics, 0, 0.1, 0.34, 361.638, 662.867
6, intrinsics, 0, 0.2, 0.25, 461.629, 756.903
6, intrinsics, 0, 0.24, 0.25, 500.635, 758.028
6, intrinsics, 0, 0.24, 0.29, 501.74, 719.406
6, intrinsics, 0, 0.2, 0.29, 462.988, 718.378
7, intrinsics, 0, 0, 0, 115.19, 883.732
7, intrinsics, 0, 0.04, 0, 155.248, 883.187
7, intrinsics, 0, 0.04, 0.04, 154.009, 841.633
7, intrinsics, 0, 0, 0.04, 113.619, 842.213
7, intrinsics, 0, 0.1, 0, 224.308, 882.089
7, intrinsics, 0, 0.14, 0, 264.552, 881.126
7, intrinsics, 0, 0.14, 0.04, 262.896, 839.812
7, intrinsics, 0, 0.1, 0.04, 222.487, 840.666
7, intrinsics, 0, 0.3, 0, 442.521, 875.24
7, intrinsics, 0, 0.34, 0, 482.49, 873.298
7, intrinsics, 0, 0.34, 0.04, 480.686, 833.512
7, intrinsics, 0, 0.3, 0.04, 440.548, 834.918
7, intrinsics, 0, 0, 0.05, 113.375, 828.025
7, intrinsics, 0, 0.04, 0.05, 153.538, 827.463
7, intrinsics, 0, 0.04, 0.09, 152.743, 785.933
7, intrinsics, 0, 0, 0.09, 112.354, 786.319
7, intrinsics, 0, 0.1, 0.05, 222.117, 826.691
7, intrinsics, 0, 0.14, 0.05, 262.503, 825.931
7, intrinsics, 0, 0.14, 0.09, 261.365, 784.718
7, intrinsics, 0, 0.1, 0.09, 220.907, 785.153
7, intrinsics, 0, 0.05, 0.05, 167.82, 827.404
7, intrinsics, 0, 0.09, 0.05, 208.075, 826.672
7, intrinsics, 0, 0.09, 0.09, 206.887, 785.466
7, intrinsics, 0, 0.05, 0.09, 166.622, 785.9
7, intrinsics, 0, 0.15, 0.05, 276.496, 825.663
7, intrinsics, 0, 0.19, 0.05, 317.26, 824.804
7, intrinsics, 0, 0.19, 0.09, 315.853, 783.627
7, intrinsics, 0, 0.15, 0.09, 275.211, 784.535
7, intrinsics, 0, 0.2, 0.05, 331.039, 824.488
7, intrinsics, 0, 0.24, 0.05, 371.615, 823.276
7, intrinsics, 0, 0.24, 0.09, 370.346, 782.67
7, intrinsics, 0, 0.2, 0.09, 329.814, 783.429
7, intrinsics, 0, 0.25, 0.05, 385.484, 823
7, intrinsics, 0, 0.29, 0.05, 426.174, 821.558
7, intrinsics, 0, 0.29, 0.09, 424.665, 781.273
7, intrinsics, 0, 0.25, 0.09, 384.303, 782.34
7, intrinsics, 0, 0.3, 0.05, 440.147, 821.214
7, intrinsics, 0, 0.34, 0.05, 480.197, 819.62
7, intrinsics, 0, 0.34, 0.09, 478.528, 779.808
7, intrinsics, 0, 0.3, 0.09, 438.592, 780.891
7, intrinsics, 0, 0.4, 0.05, 547.546, 816.841
7, intrinsics, 0, 0.44, 0.05, 586.58, 815.047
7, intrinsics, 0, 0.44, 0.09, 585.024, 775.995
7, intrinsics, 0, 0.4, 0.09, 546.017, 777.516
7, intrinsics, 0, 0.25, 0.1, 383.858, 768.286
7, intrinsics, 0, 0.29, 0.1, 424.38, 767.244
7, intrinsics, 0, 0.29, 0.14, 423.186, 726.95
7, intrinsics, 0, 0.25, 0.14, 382.868, 727.626
7, intrinsics, 0, 0.4, 0.1, 545.489, 763.523
7, intrinsics, 0, 0.44, 0.1, 584.435, 762.22
7, intrinsics, 0, 0.44, 0.14, 583.296, 722.987
7, intrinsics, 0, 0.4, 0.14, 544.249, 724.23
7, intrinsics, 0, 0.15, 0.1, 274.894, 770.448
7, intrinsics, 0, 0.19, 0.1, 315.761, 769.676
7, intrinsics, 0, 0.19, 0.14, 314.81, 728.526
7, intrinsics, 0, 0.15, 0.14, 274.461, 729.179
7, intrinsics, 0, 0.2, 0.15, 328.371, 714.644
7, intrinsics, 0, 0.24, 0.15, 368.815, 713.898
7, intrinsics, 0, 0.24, 0.19, 368.516, 673.374
7, intrinsics, 0, 0.2, 0.19, 327.942, 673.684
7, intrinsics, 0, 0.1, 0.15, 220.072, 715.945
7, intrinsics, 0, 0.14, 0.15, 260.49, 715.208
7, intrinsics, 0, 0.14, 0.19, 260.21, 674.156
7, intrinsics, 0, 0.1, 0.19, 220.051, 674.462
7, intrinsics, 0, 0.05, 0.15, 166.285, 716.277
7, intrinsics, 0, 0.09, 0.15, 206.242, 715.865
7, intrinsics, 0, 0.09, 0.19, 206.378, 674.446
7, intrinsics, 0, 0.05, 0.19, 166.293, 674.621
7, intrinsics, 0, 0.25, 0.15, 382.682, 713.859
7, intrinsics, 0, 0.29, 0.15, 423.014, 712.909
7, intrinsics, 0, 0.29, 0.19, 422.39, 672.741
7, intrinsics, 0, 0.25, 0.19, 381.976, 673.39
7, intrinsics, 0, 0.5, 0.15, 648.609, 707.254
7, intrinsics, 0, 0.54, 0.15, 686.485, 705.949
7, intrinsics, 0, 0.54, 0.19, 685.515, 667.642
7, intrinsics, 0, 0.5, 0.19, 647.604, 668.769
7, intrinsics, 0, 0, 0.15, 112.436, 716.378
7, intrinsics, 0, 0.04, 0.15, 152.199, 716.091
7, intrinsics, 0, 0.04, 0.19, 152.557, 674.498
7, intrinsics, 0, 0, 0.19, 112.536, 674.74
7, intrinsics, 0, 0.15, 0.15, 274.073, 715.28
7, intrinsics, 0, 0.19, 0.15, 314.659, 714.872
7, intrinsics, 0, 0.19, 0.19, 314.565, 673.926
7, intrinsics, 0, 0.15, 0.19, 273.917, 674.034
7, intrinsics, 0, 0.05, 0.2, 166.414, 660.743
7, intrinsics, 0, 0.09, 0.2, 206.622, 660.502
7, intrinsics, 0, 0.09, 0.24, 207.145, 619.405
7, intrinsics, 0, 0.05, 0.24, 167.251, 619.207
7, intrinsics, 0, 0.25, 0.2, 381.914, 659.377
7, intrinsics, 0, 0.29, 0.2, 422.386, 658.966
7, intrinsics, 0, 0.29, 0.24, 422.028, 618.848
7, intrinsics, 0, 0.25, 0.24, 381.898, 619.168
7, intrinsics, 0, 0.25, 0, 388.004, 877.39
7, intrinsics, 0, 0.29, 0, 428.439, 875.738
7, intrinsics, 0, 0.29, 0.04, 426.649, 835.501
7, intrinsics, 0, 0.25, 0.04, 386.029, 836.718
7, intrinsics, 0, 0.15, 0.2, 273.846, 660.355
7, intrinsics, 0, 0.19, 0.2, 314.506, 660.03
7, intrinsics, 0, 0.19, 0.24, 314.658, 619.297
7, intrinsics, 0, 0.15, 0.24, 274.392, 619.345
7, intrinsics, 0, 0.4, 0.15, 543.876, 710.371
7, intrinsics, 0, 0.44, 0.15, 582.846, 709.399
7, intrinsics, 0, 0.44, 0.19, 581.808, 670.276
7, intrinsics, 0, 0.4, 0.19, 542.816, 671.136
7, intrinsics, 0, 0.5, 0.3, 644.992, 552.762
7, intrinsics, 0, 0.54, 0.3, 682.436, 552.948
7, intrinsics, 0, 0.54, 0.34, 681.858, 515.567
7, intrinsics, 0, 0.5, 0.34, 644.339, 515.113
7, intrinsics, 0, 0.3, 0.1, 438.24, 766.931
7, intrinsics, 0, 0.34, 0.1, 478.208, 765.66
7, intrinsics, 0, 0.34, 0.14, 476.956, 725.914
7, intrinsics, 0, 0.3, 0.14, 437.147, 726.748
7, intrinsics, 0, 0.35, 0.35, 488.822, 500.331
7, intrinsics, 0, 0.39, 0.35, 527.991, 501.003
7, intrinsics, 0, 0.39, 0.39, 528.262, 462.67
7, intrinsics, 0, 0.35, 0.39, 489.5, 461.954
7, intrinsics, 0, 0, 0.3, 116.434, 551.091
7, intrinsics, 0, 0.04, 0.3, 155.813, 551.091
7, intrinsics, 0, 0.04, 0.34, 157.751, 510.675
7, intrinsics, 0, 0, 0.34, 118.613, 510.328
7, intrinsics, 0, 0.35, 0, 496.574, 872.709
7, intrinsics, 0, 0.39, 0, 536.218, 870.662
7, intrinsics, 0, 0.39, 0.04, 534.248, 831.203
7, intrinsics, 0, 0.35, 0.04, 494.522, 832.994
7, intrinsics, 0, 0.35, 0.1, 492.076, 765.296
7, intrinsics, 0, 0.39, 0.1, 531.621, 764.031
7, intrinsics, 0, 0.39, 0.14, 530.431, 724.57
7, intrinsics, 0, 0.35, 0.14, 490.834, 725.495
7, intrinsics, 0, 0.35, 0.2, 489.284, 658.18
7, intrinsics, 0, 0.39, 0.2, 529.005, 657.661
7, intrinsics, 0, 0.39, 0.24, 528.365, 618.375
7, intrinsics, 0, 0.35, 0.24, 488.912, 618.537
